shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
107569,46.44638,30.72733,342,
107569,46.446373,30.727333,344,
107569,46.44637,30.72733,349,
107569,46.45062,30.72815,351,
107569,46.450625,30.728149,353,
107569,46.45063,30.72815,358,
107569,46.45357,30.72868,360,
107569,46.45356250388029,30.728679299354557,362,
107569,46.45356,30.72868,367,
107569,46.45394,30.72871,369,
107569,46.45449,30.72858,371,
107569,46.45581,30.72867,373,
107569,46.45603,30.72877,375,
107569,46.45639,30.72897,377,
107569,46.45769,30.72907,379,
107569,46.45823,30.72912,381,
107569,46.45867,30.72929,383,
107569,46.45887,30.72946,385,
107569,46.45966,30.73013,387,
107569,46.46084,30.73121,389,
107569,46.46083530194352,30.731157660484318,391,
107569,46.46084,30.73121,396,
107569,46.46116,30.73143,398,
107569,46.46158,30.73182,400,
107569,46.46235,30.73251,402,
107569,46.46252,30.7327,404,
107569,46.46273,30.73294,406,
107569,46.46471,30.73469,408,
107569,46.46498,30.73493,410,
107569,46.46514,30.7351,412,
107569,46.46521,30.73528,414,
107569,46.46529,30.73543,416,
107569,46.46536,30.7356,418,
107569,46.4655,30.73579,420,
107569,46.46679,30.73697,422,
107569,46.46683,30.73728,424,
107569,46.46684,30.73762,426,
107569,46.4668,30.73796,428,
107569,46.46678,30.73814,430,
107569,46.46671,30.73824,432,
107569,46.466847191574054,30.738241648496377,434,
107569,46.46685,30.73824,439,
107569,46.46683,30.73845,441,
107569,46.46683,30.73859,443,
107569,46.46681,30.73888,445,
107569,46.46681,30.739,447,
107569,46.46684,30.7391,449,
107569,46.46715,30.73918,451,
107569,46.46748,30.73923,453,
107569,46.4676,30.73923,455,
107569,46.46768,30.73914,457,
107569,46.46772,30.73895,459,
107569,46.46774,30.73865,461,
107569,46.46781,30.73771,463,
107569,46.46787,30.73681,465,
107569,46.4679,30.73633,467,
107569,46.46794,30.73592,469,
107569,46.46796,30.73593,471,
107569,46.468003674514485,30.734784007072452,473,
107569,46.46796,30.73592,478,
107569,46.46794,30.73591,480,
107569,46.46798,30.73508,482,
107569,46.46805,30.73426,484,
107569,46.46808,30.73406,486,
107569,46.46812,30.73397,488,
107569,46.46841,30.73352,490,
107569,46.46847,30.73335,492,
107569,46.46851,30.73315,494,
107569,46.46861,30.73154,496,
107569,46.46866,30.73092,498,
107569,46.46868,30.73071,500,
107569,46.46872,30.7306,502,
107569,46.46876,30.73055,504,
107569,46.46887,30.73052,506,
107569,46.47002,30.73066,508,
107569,46.47004,30.73066,510,
107569,46.47004,30.73066,515,
107569,46.47292,30.73116,517,
107569,46.47295816794677,30.73107182979584,519,
107569,46.47292,30.73116,524,
107569,46.47599,30.73157,526,
107569,46.47596537352183,30.731511712074283,528,
107569,46.47598,30.73157,533,
107569,46.47923,30.732,535,
107569,46.47923468980639,30.731994509696964,537,
107569,46.47923,30.73199,542,
107569,46.47924,30.73192,544,
107569,46.47936,30.73194,546,
107569,46.47944,30.73196,548,
107569,46.47949,30.73196,550,
107569,46.47961,30.73198,552,
107569,46.47976,30.73198,554,
107569,46.47988,30.73201,556,
107569,46.48004,30.73202,558,
107569,46.48013,30.73202,560,
107569,46.48035,30.73208,562,
107569,46.48075,30.73214,564,
107569,46.4809,30.73217,566,
107569,46.48099,30.73217,568,
107569,46.48119,30.73219,570,
107569,46.48149,30.73223,572,
107569,46.48164,30.73226,574,
107569,46.48196,30.7323,576,
107569,46.48245,30.73237,578,
107569,46.48271,30.73239,580,
107569,46.48275,30.7324,582,
107569,46.48275,30.73242,584,
107569,46.482742,30.732418,586,
107569,46.48274,30.73242,591,
107569,46.48274,30.7324,593,
107569,46.48285,30.73241,595,
107569,46.48307,30.73245,597,
107569,46.48382,30.73256,599,
107569,46.48401,30.73258,601,
107569,46.48448,30.73264,603,
107569,46.48453,30.73264,605,
107569,46.48485,30.73269,607,
107569,46.48487,30.73269,609,
107569,46.48498,30.73271,611,
107569,46.48515,30.73273,613,
107569,46.48543,30.73275,615,
107569,46.48554,30.73279,617,
107569,46.48616,30.73288,619,
107569,46.48633,30.7329,621,
107569,46.48661,30.73292,623,
107569,46.4868,30.73297,625,
107569,46.48687,30.73297,627,
107569,46.48693,30.73298,629,
107569,46.48694,30.73291,631,
107569,46.48676629914724,30.733003020286564,633,
107569,46.48694,30.73291,638,
107569,46.48693,30.73298,640,
107569,46.48702,30.73299,642,
107569,46.48712,30.73302,644,
107569,46.48723,30.73304,646,
107569,46.48748,30.73307,648,
107569,46.48765,30.7331,650,
107569,46.48775,30.73312,652,
107569,46.48815,30.73318,654,
107569,46.48846,30.73322,656,
107569,46.48867,30.73322,658,
107569,46.48878,30.73316,660,
107569,46.48896,30.73295,662,
107569,46.48913,30.73276,664,
107569,46.48933,30.73251,666,
107569,46.48939,30.73243,668,
107569,46.48955,30.73225,670,
107569,46.48974,30.73201,672,
107569,46.48996,30.73175,674,
107569,46.49004,30.73167,676,
107569,46.49021,30.73145,678,
107569,46.49024,30.73143,680,
107569,46.49034,30.73132,682,
107569,46.49038,30.73141,684,
107569,46.49037844211985,30.73136687278748,686,
107569,46.49038,30.7314,691,
107569,46.49034,30.73131,693,
107569,46.49039,30.73125,695,
107569,46.49068,30.73093,697,
107569,46.49103,30.7305,699,
107569,46.49109,30.73041,701,
107569,46.4912,30.73028,703,
107569,46.49127,30.7302,705,
107569,46.49148,30.72994,707,
107569,46.49157,30.72983,709,
107569,46.4918,30.72958,711,
107569,46.49202,30.72934,713,
107569,46.49223,30.72908,715,
107569,46.49236,30.72891,717,
107569,46.49287,30.72833,719,
107569,46.4929,30.72827,721,
107569,46.49294,30.72824,723,
107569,46.49309,30.72807,725,
107569,46.49326,30.72786,727,
107569,46.49333,30.72778,729,
107569,46.49338,30.72787,731,
107569,46.49337729881365,30.72781562805176,733,
107569,46.49338,30.72787,738,
107569,46.49333,30.72778,740,
107569,46.49339,30.72771,742,
107569,46.49351,30.72762,744,
107569,46.49367,30.72749,746,
107569,46.49383,30.72739,748,
107569,46.49444,30.72662,750,
107569,46.49533,30.72552,752,
107569,46.49649,30.72414,754,
107569,46.49669,30.72388,756,
107569,46.49685,30.72364,758,
107569,46.49694,30.72355,760,
107569,46.49690037485449,30.723550915718082,762,
107569,46.49694,30.72355,767,
107569,46.49697,30.7234,769,
107569,46.49701,30.72327,771,
107569,46.49705,30.72319,773,
107569,46.49712,30.72314,775,
107569,46.49725,30.72313,777,
107569,46.49731,30.72313,779,
107569,46.49738,30.72314,781,
107569,46.49757,30.72315,783,
107569,46.49771,30.7232,785,
107569,46.49786,30.72319,787,
107569,46.49796,30.72322,789,
107569,46.49805,30.72327,791,
107569,46.49818,30.72333,793,
107569,46.4983,30.72338,795,
107569,46.49854,30.72347,797,
107569,46.49878,30.72358,799,
107569,46.49897,30.72367,801,
107569,46.49911,30.72372,803,
107569,46.4993,30.7238,805,
107569,46.49947,30.72388,807,
107569,46.49963,30.72394,809,
107569,46.49979,30.72403,811,
107569,46.49992,30.72407,813,
107569,46.50008,30.72415,815,
107569,46.50033,30.72424,817,
107569,46.50052,30.72432,819,
107569,46.50075,30.72441,821,
107569,46.50102,30.72452,823,
107569,46.50144,30.72469,825,
107569,46.502,30.72493,827,
107569,46.5022,30.72501,829,
107569,46.50239,30.725,831,
107569,46.50294,30.72495,833,
107569,46.50335,30.72491,835,
107569,46.50388,30.72485,837,
107569,46.5041,30.72482,839,
107569,46.50424,30.7248,841,
107569,46.50433,30.72479,843,
107569,46.50447,30.72477,845,
107569,46.50456,30.72472,847,
107569,46.504602,30.724688,849,
107569,46.5046,30.72469,854,
107569,46.50546,30.72461,856,
107569,46.50635,30.7245,858,
107569,46.50716,30.72441,860,
107569,46.50754,30.72437,862,
107569,46.50772,30.72434,864,
107569,46.507706,30.724335,866,
107569,46.50771,30.72434,871,
107569,46.50802,30.72432,873,
107569,46.50835,30.72427,875,
107569,46.50899,30.72421,877,
107569,46.51032,30.72405,879,
107569,46.51082,30.72398,881,
107569,46.510816,30.723984,883,
107569,46.51082,30.72398,888,
107569,46.51134,30.72393,890,
107569,46.51206,30.7239,892,
107569,46.5124,30.72401,894,
107569,46.51275,30.72417,896,
107569,46.51439,30.72476,898,
107569,46.51535,30.72512,900,
107569,46.51604,30.72537,902,
107569,46.51685,30.72567,904,
107569,46.51759,30.72595,906,
107569,46.51758,30.725954,908,
107569,46.51758,30.72595,913,
107569,46.51806,30.72612,915,
107569,46.51851,30.7263,917,
107569,46.51882,30.72641,919,
107569,46.51911,30.72651,921,
107569,46.5203,30.72697,923,
107569,46.5209,30.72721,925,
107569,46.5215,30.72745,927,
107569,46.521484,30.727447,929,
107569,46.52148,30.72745,934,
107569,46.52361,30.7282,936,
107569,46.52407,30.72835,938,
107569,46.52468,30.7286,940,
107569,46.52518,30.7288,942,
107569,46.525193,30.728803,944,
107569,46.52519,30.7288,949,
107569,46.52592,30.72911,951,
107569,46.52644,30.72934,953,
107569,46.52658,30.72945,955,
107569,46.52684,30.7297,957,
107569,46.5272,30.7303,959,
107569,46.52751,30.73086,961,
107569,46.52798,30.73131,963,
107569,46.52849,30.73176,965,
107569,46.52887,30.73208,967,
107569,46.52887,30.732071,969,
107569,46.52887,30.73207,974,
107569,46.52916,30.7323,976,
107569,46.52995,30.7326,978,
107569,46.53089,30.73295,980,
107569,46.53101,30.73294,982,
107569,46.53111,30.73294,984,
107569,46.53119,30.7329,986,
107569,46.53126,30.73286,988,
107569,46.53156,30.73272,990,
107569,46.53163,30.73275,992,
107569,46.53163,30.73275,994,
107569,46.53163882288476,30.732643604278568,996,
107569,46.53163,30.73276,1001,
107569,46.53166,30.73265,1003,
107569,46.53173,30.73263,1005,
107569,46.5318,30.73262,1007,
107569,46.53194,30.73263,1009,
107569,46.53201,30.73268,1011,
107569,46.53207,30.73274,1013,
107569,46.53216,30.73284,1015,
107569,46.53225,30.73294,1017,
107569,46.53271,30.73356,1019,
107569,46.53291,30.73373,1021,
107569,46.53327,30.7342,1023,
107569,46.53418,30.7353,1025,
107569,46.534179,30.735297,1027,
107569,46.53418,30.7353,1032,
107569,46.53601,30.73759,1034,
107569,46.5375,30.73937,1036,
107569,46.53848,30.74053,1038,
107569,46.538487,30.740533,1040,
107569,46.53849,30.74053,1045,
107569,46.53933,30.74157,1047,
107569,46.54002,30.74239,1049,
107569,46.54101,30.74357,1051,
107569,46.54225,30.74511,1053,
107569,46.54276,30.74567,1055,
107569,46.542758,30.745674,1057,
107569,46.54276,30.74567,1062,
107569,46.54417,30.74746,1064,
107569,46.54473,30.74814,1066,
107569,46.54584,30.7495,1068,
107569,46.54733,30.7513,1070,
107569,46.54783,30.75193,1072,
107569,46.547568255546636,30.75154781341553,1074,
107569,46.54784,30.75193,1079,
107569,46.5492,30.75353,1081,
107569,46.54927,30.75363,1083,
107569,46.55081,30.75548,1085,
107569,46.55085171320204,30.755458474159244,1087,
107569,46.55081,30.75548,1092,
107569,46.55098,30.75578,1094,
107569,46.55124,30.7564,1096,
107569,46.55225,30.75929,1098,
107569,46.55342,30.76258,1100,
107569,46.55346,30.76272,1102,
107569,46.55344,30.76286,1104,
107569,46.55342,30.76293,1106,
107569,46.55338,30.76298,1108,
107569,46.55332,30.76307,1110,
107569,46.55323,30.76324,1112,
107569,46.55318,30.76338,1114,
107569,46.55319,30.76355,1116,
107569,46.553319709593964,30.762223005294803,1118,
107569,46.55319,30.76355,1123,
107569,46.55323,30.76375,1125,
107569,46.55328,30.76386,1127,
107569,46.55334,30.76402,1129,
107569,46.55353,30.76412,1131,
107569,46.55374,30.7642,1133,
107569,46.55385,30.76423,1135,
107569,46.55394,30.76431,1137,
107569,46.55399,30.76442,1139,
107569,46.55403,30.76454,1141,
107569,46.55448,30.76587,1143,
107569,46.555,30.76744,1145,
107569,46.55553,30.76898,1147,
107569,46.55579,30.76973,1149,
107569,46.55599,30.77017,1151,
107569,46.55626,30.77059,1153,
107569,46.55677,30.77137,1155,
107569,46.55691,30.77161,1157,
107569,46.55695,30.77174,1159,
107569,46.55702,30.7719,1161,
107569,46.55712,30.77198,1163,
107569,46.55722,30.77198,1165,
107569,46.55729,30.77196,1167,
107569,46.55739,30.77189,1169,
107569,46.55748,30.77182,1171,
107569,46.55758,30.77177,1173,
107569,46.55769,30.77181,1175,
107569,46.55783,30.77191,1177,
107569,46.55783,30.77191,1179,
107569,46.55782747904811,30.771889686584476,1181,
107569,46.55783,30.77189,1186,
107569,46.55822,30.77204,1188,
107569,46.5586,30.77225,1190,
107569,46.55907,30.77249,1192,
107569,46.55956,30.77277,1194,
107569,46.55997,30.77301,1196,
107569,46.56102,30.77354,1198,
107569,46.56168,30.77392,1200,
107569,46.56246,30.77434,1202,
107569,46.56259,30.77447,1204,
107569,46.56259,30.77447,1206,
107569,46.56258937209552,30.774469971656803,1208,
107569,46.56259,30.77447,1213,
107569,46.56259,30.77447,1215,
107569,46.56283,30.77455,1217,
107569,46.56314,30.77471,1219,
107569,46.5641,30.77525,1221,
107569,46.56489,30.77568,1223,
107569,46.56508,30.7758,1225,
107569,46.56516,30.77587,1227,
107569,46.565164,30.775873,1229,
107569,46.56516,30.77587,1234,
107569,46.56539,30.77597,1236,
107569,46.56577,30.77616,1238,
107569,46.56686,30.77677,1240,
107569,46.56758,30.77716,1242,
107569,46.56802,30.77741,1244,
107569,46.56936,30.77811,1246,
107569,46.57063,30.77887,1248,
107569,46.57069,30.77895,1250,
107569,46.57069,30.77896,1252,
107569,46.570685,30.778944,1254,
107569,46.57069,30.77894,1259,
107569,46.57086,30.779,1261,
107569,46.57159,30.77938,1263,
107569,46.57254,30.77989,1265,
107569,46.57388,30.78061,1267,
107569,46.57388935697318,30.780585408210758,1269,
107569,46.57388,30.78062,1274,
107569,46.57469,30.78108,1276,
107569,46.57571,30.78166,1278,
107569,46.57732,30.78256,1280,
107569,46.577313,30.782554,1282,
107569,46.57731,30.78255,1287,
107569,46.57748,30.78261,1289,
107569,46.57885,30.78337,1291,
107569,46.57997,30.78398,1293,
107569,46.58052,30.78427,1295,
107569,46.58112,30.7846,1297,
107569,46.58127,30.78471,1299,
107569,46.58128249191699,30.784667730331424,1301,
107569,46.58128,30.78471,1306,
107569,46.5814,30.78473,1308,
107569,46.58166,30.78486,1310,
107569,46.58184,30.785,1312,
107569,46.58198,30.78516,1314,
107569,46.58263,30.78579,1316,
107569,46.58355,30.78694,1318,
107569,46.58468,30.78836,1320,
107569,46.584669,30.788361,1322,
107569,46.58467,30.78836,1327,
107569,46.58535,30.78919,1329,
107569,46.58605,30.79009,1331,
107569,46.58692,30.79119,1333,
107569,46.58849,30.79319,1335,
107569,46.58865,30.79343,1337,
107569,46.588658,30.793428,1339,
107569,46.58866,30.79343,1344,
107569,46.58924,30.79414,1346,
107569,46.59005,30.79518,1348,
107569,46.59103,30.79642,1350,
107569,46.59131,30.79669,1352,
107569,46.59174,30.7972,1354,
107569,46.59182,30.79736,1356,
107569,46.59182,30.797365,1358,
107569,46.59182,30.79737,1363,
107569,46.59191,30.79745,1365,
107569,46.59222,30.79781,1367,
107569,46.59313,30.79896,1369,
107569,46.59405,30.80015,1371,
107569,46.59483,30.8012,1373,
107569,46.59483,30.80118,1375,
107569,46.59483,30.80118,1380,
107569,46.59621,30.80287,1382,
107569,46.59664,30.80357,1384,
107569,46.59707,30.80427,1386,
107569,46.59717,30.80434,1388,
107569,46.59728,30.80433,1390,
107569,46.59738,30.80427,1392,
107569,46.59748,30.80421,1394,
107569,46.597451690791615,30.804178118705753,1396,
107591,46.597451690791615,30.804178118705753,1,
107591,46.59748,30.80421,6,
107591,46.59749,30.80404,8,
107591,46.59748,30.8039,10,
107591,46.59744,30.80373,12,
107591,46.59738,30.80362,14,
107591,46.59728,30.80355,16,
107591,46.59718,30.80351,18,
107591,46.59696,30.80345,20,
107591,46.59676,30.80342,22,
107591,46.59666,30.80342,24,
107591,46.59658,30.80336,26,
107591,46.59647,30.80319,28,
107591,46.59638,30.80306,30,
107591,46.59573,30.80221,32,
107591,46.59526,30.80158,34,
107591,46.59527322219621,30.801571011543277,36,
107591,46.59527,30.80157,41,
107591,46.59504,30.80129,43,
107591,46.59405,30.80005,45,
107591,46.59322,30.79899,47,
107591,46.59279,30.79844,49,
107591,46.5925,30.79808,51,
107591,46.59242,30.79788,53,
107591,46.59241,30.79788,55,
107591,46.592415,30.79788,57,
107591,46.59242,30.79788,62,
107591,46.59229,30.79783,64,
107591,46.59194,30.79737,66,
107591,46.59131,30.79662,68,
107591,46.59112,30.79648,70,
107591,46.59094,30.79629,72,
107591,46.59072,30.79601,74,
107591,46.59002,30.79507,76,
107591,46.58939,30.79428,78,
107591,46.58917,30.79393,80,
107591,46.58916862034075,30.793942809104923,82,
107591,46.58917,30.79394,87,
107591,46.58901,30.7938,89,
107591,46.58877,30.79354,91,
107591,46.58821,30.79276,93,
107591,46.58722,30.79149,95,
107591,46.58678,30.79095,97,
107591,46.58625,30.79027,99,
107591,46.586,30.78994,101,
107591,46.58538,30.78919,103,
107591,46.58517,30.7888,105,
107591,46.58516855364387,30.78880369663239,107,
107591,46.58518,30.78876,112,
107591,46.58484,30.78852,114,
107591,46.58445,30.788,116,
107591,46.58363,30.78695,118,
107591,46.58275,30.78586,120,
107591,46.58269,30.78577,122,
107591,46.58261,30.78569,124,
107591,46.58227,30.78535,126,
107591,46.58207,30.78516,128,
107591,46.58187,30.78497,130,
107591,46.58169,30.78483,132,
107591,46.58144,30.78472,134,
107591,46.58155902354133,30.78474283218384,136,
107591,46.58144,30.78472,141,
107591,46.58128,30.78464,143,
107591,46.57996,30.78391,145,
107591,46.57898,30.78338,147,
107591,46.57769,30.78265,149,
107591,46.57771,30.7825,151,
107591,46.577714,30.782509,153,
107591,46.57771,30.78251,158,
107591,46.57769,30.78265,160,
107591,46.57712,30.78231,162,
107591,46.57573,30.78158,164,
107591,46.57503,30.78121,166,
107591,46.57451,30.78091,168,
107591,46.57452,30.78081,170,
107591,46.574505182755516,30.780864357948307,172,
107591,46.57452,30.7808,177,
107591,46.57451,30.7809,179,
107591,46.57399,30.78061,181,
107591,46.57353,30.78036,183,
107591,46.57253,30.77982,185,
107591,46.57115,30.77907,187,
107591,46.57114,30.77896,189,
107591,46.571144,30.778967,191,
107591,46.57114,30.77897,196,
107591,46.57115,30.77907,198,
107591,46.56934,30.77807,200,
107591,46.56785,30.77728,202,
107591,46.56742,30.77704,204,
107591,46.56573,30.77612,206,
107591,46.56549,30.77596,208,
107591,46.56558,30.77589,210,
107591,46.565578,30.775904,212,
107591,46.56558,30.7759,217,
107591,46.56549,30.77597,219,
107591,46.56532,30.77592,221,
107591,46.5641,30.77521,223,
107591,46.5628,30.77443,225,
107591,46.56286,30.77446,227,
107591,46.562864,30.774474,229,
107591,46.56286,30.77447,234,
107591,46.5628,30.77444,236,
107591,46.56257,30.77431,238,
107591,46.56022,30.77307,240,
107591,46.55818,30.77198,242,
107591,46.55789,30.77182,244,
107591,46.55789387547243,30.77181994915009,246,
107591,46.55789,30.77182,251,
107591,46.55771,30.77174,253,
107591,46.5576,30.77169,255,
107591,46.55755,30.77168,257,
107591,46.5575,30.77172,259,
107591,46.55739,30.7718,261,
107591,46.55729,30.77185,263,
107591,46.55721,30.7719,265,
107591,46.55714,30.77189,267,
107591,46.55706,30.77183,269,
107591,46.55699,30.7717,271,
107591,46.5569,30.77151,273,
107591,46.55679,30.7713,275,
107591,46.55612,30.7703,277,
107591,46.55585,30.7698,279,
107591,46.55575,30.76954,281,
107591,46.55565,30.76928,283,
107591,46.55547,30.76877,285,
107591,46.55525,30.76813,287,
107591,46.55446,30.76571,289,
107591,46.55398,30.7643,291,
107591,46.55393,30.76412,293,
107591,46.55392,30.76393,295,
107591,46.55391,30.76383,297,
107591,46.55388,30.76374,299,
107591,46.55374,30.76331,301,
107591,46.55359,30.7628,303,
107591,46.55359638380769,30.76280772686005,305,
107591,46.5536,30.76281,310,
107591,46.55349,30.76255,312,
107591,46.55338,30.76226,314,
107591,46.55306,30.76135,316,
107591,46.55222,30.75899,318,
107591,46.55141,30.75669,320,
107591,46.55126,30.75627,322,
107591,46.55121,30.75602,324,
107591,46.55121693947421,30.75605928897858,326,
107591,46.5512,30.75601,331,
107591,46.55112,30.75589,333,
107591,46.55102,30.75566,335,
107591,46.55095,30.75553,337,
107591,46.55086,30.75542,339,
107591,46.55033,30.75477,341,
107591,46.54923,30.75346,343,
107591,46.54811,30.75211,345,
107591,46.548,30.75196,347,
107591,46.54799,30.751965,349,
107591,46.54799,30.75197,354,
107591,46.54779,30.75177,356,
107591,46.54734,30.7512,358,
107591,46.54637,30.75001,360,
107591,46.54547,30.74891,362,
107591,46.54465,30.74791,364,
107591,46.54416,30.74732,366,
107591,46.54364,30.74669,368,
107591,46.54321,30.74618,370,
107591,46.54207,30.74475,372,
107591,46.54195,30.74454,374,
107591,46.541935,30.744522,376,
107591,46.54194,30.74452,381,
107591,46.54173,30.74435,383,
107591,46.54034,30.7427,385,
107591,46.53952,30.74168,387,
107591,46.53929,30.74141,389,
107591,46.53892,30.74091,391,
107591,46.53891,30.74091,393,
107591,46.538927,30.740905,395,
107591,46.53893,30.74091,400,
107591,46.53846,30.74041,402,
107591,46.53754,30.73929,404,
107591,46.53664,30.73818,406,
107591,46.53556,30.73687,408,
107591,46.53462,30.73573,410,
107591,46.53456,30.73559,412,
107591,46.53456,30.73558,414,
107591,46.534552,30.735591,416,
107591,46.53455,30.73559,421,
107591,46.53455,30.73559,423,
107591,46.53447,30.73555,425,
107591,46.53423,30.73528,427,
107591,46.53388,30.73487,429,
107591,46.53292,30.73363,431,
107591,46.53283,30.73353,433,
107591,46.53276,30.73349,435,
107591,46.53267,30.73337,437,
107591,46.53254,30.73319,439,
107591,46.53239,30.73299,441,
107591,46.53228,30.73284,443,
107591,46.53218,30.73273,445,
107591,46.53207,30.7326,447,
107591,46.53197,30.73252,449,
107591,46.53188,30.73249,451,
107591,46.53178,30.7325,453,
107591,46.53169,30.73254,455,
107591,46.53159,30.73258,457,
107591,46.53145,30.73268,459,
107591,46.53146167992067,30.732670426368717,461,
107591,46.53146,30.73267,466,
107591,46.53123,30.73281,468,
107591,46.53113,30.73287,470,
107591,46.53103,30.73292,472,
107591,46.53096,30.73293,474,
107591,46.53088,30.73291,476,
107591,46.53004,30.7326,478,
107591,46.52955,30.73241,480,
107591,46.52933,30.73233,482,
107591,46.52917,30.73224,484,
107591,46.529,30.73213,486,
107591,46.5287,30.73182,488,
107591,46.528693746063986,30.73182284832001,490,
107591,46.52869,30.73182,495,
107591,46.52814,30.73139,497,
107591,46.52765,30.73096,499,
107591,46.52758,30.73086,501,
107591,46.5275,30.73075,503,
107591,46.52742,30.7306,505,
107591,46.52718,30.73017,507,
107591,46.527,30.72984,509,
107591,46.52689,30.72969,511,
107591,46.52676,30.72954,513,
107591,46.52663,30.7294,515,
107591,46.52653,30.7293,517,
107591,46.52644,30.72924,519,
107591,46.52634,30.72919,521,
107591,46.52542,30.72883,523,
107591,46.52543109357912,30.72883486747742,525,
107591,46.52541,30.72886,530,
107591,46.52356,30.72812,532,
107591,46.52171,30.72746,534,
107591,46.52170685368437,30.727456212043766,536,
107591,46.52171,30.72746,541,
107591,46.52137,30.72731,543,
107591,46.51783,30.72596,545,
107591,46.517834,30.725961,547,
107591,46.51783,30.72596,552,
107591,46.51421,30.72464,554,
107591,46.51222,30.72388,556,
107591,46.5121,30.72385,558,
107591,46.512,30.72382,560,
107591,46.5119,30.72383,562,
107591,46.51171,30.72385,564,
107591,46.51151,30.72388,566,
107591,46.51138,30.72389,568,
107591,46.51125,30.7239,570,
107591,46.511248827260346,30.72389423847199,572,
107591,46.51125,30.72389,577,
107591,46.50809,30.72423,579,
107591,46.50809219729214,30.724237561225895,581,
107591,46.50809,30.72424,586,
107591,46.5061,30.72445,588,
107591,46.50511,30.72458,590,
107591,46.50499,30.7246,592,
107591,46.5049981528327,30.72460234165192,594,
107591,46.505,30.7246,599,
107591,46.50492,30.72459,601,
107591,46.50472,30.72461,603,
107591,46.50407,30.72467,605,
107591,46.5023,30.72489,607,
107591,46.50212,30.72487,609,
107591,46.50126,30.72454,611,
107591,46.50072,30.72428,613,
107591,46.50070755156701,30.724291205406193,615,
107591,46.50071,30.72427,620,
107591,46.4995,30.72383,622,
107591,46.49831,30.72335,624,
107591,46.49821,30.72328,626,
107591,46.49820392899639,30.723325610160828,628,
107591,46.49821,30.72329,633,
107591,46.4982,30.72333,635,
107591,46.49805,30.72326,637,
107591,46.49795,30.72323,639,
107591,46.49783,30.72319,641,
107591,46.49768,30.72318,643,
107591,46.49755,30.72314,645,
107591,46.49745,30.72312,647,
107591,46.49726,30.72308,649,
107591,46.49715,30.72307,651,
107591,46.49708,30.7231,653,
107591,46.49702,30.72315,655,
107591,46.49698,30.72323,657,
107591,46.49692,30.72336,659,
107591,46.49687,30.72348,661,
107591,46.4968,30.72363,663,
107591,46.49669,30.72381,665,
107591,46.49633,30.72424,667,
107591,46.49598,30.72468,669,
107591,46.49563,30.72511,671,
107591,46.49543,30.72532,673,
107591,46.49523,30.72556,675,
107591,46.49482,30.72608,677,
107591,46.49457,30.72638,679,
107591,46.49421,30.72683,681,
107591,46.49404,30.72704,683,
107591,46.49384,30.72728,685,
107591,46.49369,30.72743,687,
107591,46.49355,30.72755,689,
107591,46.49344,30.72764,691,
107591,46.49328,30.72779,693,
107591,46.49326,30.72782,695,
107591,46.493281278871216,30.727783441543583,697,
107591,46.49326,30.72775,702,
107591,46.49329,30.72782,704,
107591,46.49328,30.72778,706,
107591,46.49309,30.72807,708,
107591,46.49294,30.72824,710,
107591,46.49281,30.72839,712,
107591,46.49236,30.72891,714,
107591,46.49223,30.72908,716,
107591,46.49202,30.72934,718,
107591,46.4918,30.72958,720,
107591,46.49157,30.72983,722,
107591,46.49148,30.72994,724,
107591,46.49127,30.7302,726,
107591,46.4912,30.73028,728,
107591,46.49109,30.73041,730,
107591,46.49103,30.7305,732,
107591,46.49078,30.73081,734,
107591,46.490821633324664,30.730685591697696,736,
107591,46.49078,30.73081,741,
107591,46.49039,30.73125,743,
107591,46.48996,30.73174,745,
107591,46.48954,30.73223,747,
107591,46.48933,30.73247,749,
107591,46.48901,30.73286,751,
107591,46.48876,30.73313,753,
107591,46.48868,30.73319,755,
107591,46.48858,30.7332,757,
107591,46.48816,30.73313,759,
107591,46.48769,30.73306,761,
107591,46.48754,30.73304,763,
107591,46.48733,30.73301,765,
107591,46.4874200483221,30.733003020286564,767,
107591,46.48732,30.73302,772,
107591,46.48695,30.73296,774,
107591,46.48661,30.73291,776,
107591,46.48605,30.73283,778,
107591,46.48543,30.73275,780,
107591,46.48513,30.73271,782,
107591,46.48486,30.73267,784,
107591,46.4844,30.73259,786,
107591,46.48399,30.73254,788,
107591,46.48304,30.7324,790,
107591,46.48266,30.73232,792,
107591,46.482670030850194,30.73232710361481,794,
107591,46.48267,30.73233,799,
107591,46.48245,30.73232,801,
107591,46.48193,30.73225,803,
107591,46.48165,30.73223,805,
107591,46.48109,30.73215,807,
107591,46.48079,30.73211,809,
107591,46.48022,30.73202,811,
107591,46.47996,30.73199,813,
107591,46.47948,30.73191,815,
107591,46.47921,30.73187,817,
107591,46.47873,30.73182,819,
107591,46.47869,30.73182,821,
107591,46.47868427629636,30.73181748390198,823,
107591,46.47868,30.73182,828,
107591,46.47668,30.73151,830,
107591,46.47642,30.73151,832,
107591,46.47642,30.73151,834,
107591,46.476419764826126,30.731506347656254,836,
107591,46.47642,30.73151,841,
107591,46.47355,30.73106,843,
107591,46.47355297240483,30.73105573654175,845,
107591,46.47355,30.73106,850,
107591,46.47048,30.7306,852,
107591,46.47048282491877,30.73059976100922,854,
107591,46.47048,30.7306,859,
107591,46.47028,30.73061,861,
