trip_id,trip_headsign,route_id,service_id,shape_id,direction_id
1860114,,107569,1,107569,0
1860115,,107569,1,107569,0
1860176,,107569,1,107569,0
1860177,,107569,1,107569,0
1860178,,107569,1,107569,0
1860179,,107569,1,107569,0
1860180,,107569,1,107569,0
1860181,,107569,1,107569,0
1860182,,107569,1,107569,0
1860183,,107569,1,107569,0
1860184,,107569,1,107569,0
1860185,,107569,1,107569,0
1860175,,107569,1,107569,0
1860116,,107569,1,107569,0
1860117,,107569,1,107569,0
1860118,,107569,1,107569,0
1860119,,107569,1,107569,0
1860120,,107569,1,107569,0
1860121,,107569,1,107569,0
1860122,,107569,1,107569,0
1860123,,107569,1,107569,0
1860124,,107569,1,107569,0
1860125,,107569,1,107569,0
1860126,,107569,1,107569,0
1860127,,107569,1,107569,0
1860128,,107569,1,107569,0
1860129,,107569,1,107569,0
1860130,,107569,1,107569,0
1860131,,107569,1,107569,0
1860132,,107569,1,107569,0
1860133,,107569,1,107569,0
1860134,,107569,1,107569,0
1860135,,107569,1,107569,0
1860136,,107569,1,107569,0
1860137,,107569,1,107569,0
1860138,,107569,1,107569,0
1860139,,107569,1,107569,0
1860140,,107569,1,107569,0
1860141,,107569,1,107569,0
1860142,,107569,1,107569,0
1860143,,107569,1,107569,0
1860144,,107569,1,107569,0
1860145,,107569,1,107569,0
1860375,,107591,1,107591,1
1860362,,107591,1,107591,1
1860363,,107591,1,107591,1
1860223,,107591,1,107591,1
1860222,,107591,1,107591,1
1860221,,107591,1,107591,1
1860244,,107591,1,107591,1
1860245,,107591,1,107591,1
1860246,,107591,1,107591,1
1860247,,107591,1,107591,1
1860248,,107591,1,107591,1
1860294,,107591,1,107591,1
1860293,,107591,1,107591,1
1860292,,107591,1,107591,1
1860291,,107591,1,107591,1
1860290,,107591,1,107591,1
1860289,,107591,1,107591,1
1860288,,107591,1,107591,1
1860287,,107591,1,107591,1
1860286,,107591,1,107591,1
1860285,,107591,1,107591,1
1860284,,107591,1,107591,1
1860283,,107591,1,107591,1
1860282,,107591,1,107591,1
1860281,,107591,1,107591,1
1860280,,107591,1,107591,1
1860279,,107591,1,107591,1
1860278,,107591,1,107591,1
1860373,,107591,1,107591,1
1860372,,107591,1,107591,1
1860371,,107591,1,107591,1
1657783,,107591,1,107591,1
1860370,,107591,1,107591,1
1860369,,107591,1,107591,1
1860368,,107591,1,107591,1
1860367,,107591,1,107591,1
1860366,,107591,1,107591,1
1860365,,107591,1,107591,1
1860364,,107591,1,107591,1
1860249,,107591,1,107591,1
1860250,,107591,1,107591,1
1860251,,107591,1,107591,1
1860252,,107591,1,107591,1
1860253,,107591,1,107591,1
1860254,,107591,1,107591,1
1860255,,107591,1,107591,1
1860256,,107591,1,107591,1
1860257,,107591,1,107591,1
1860258,,107591,1,107591,1
1860259,,107591,1,107591,1
1860260,,107591,1,107591,1
1860261,,107591,1,107591,1
1860262,,107591,1,107591,1
1860263,,107591,1,107591,1
1860264,,107591,1,107591,1
1860265,,107591,1,107591,1
1860266,,107591,1,107591,1
1860267,,107591,1,107591,1
1860346,,107591,1,107591,1
1860347,,107591,1,107591,1
1860268,,107591,1,107591,1
1860269,,107591,1,107591,1
1860270,,107591,1,107591,1
1860271,,107591,1,107591,1
1860220,,107591,1,107591,1
1860219,,107591,1,107591,1
1860218,,107591,1,107591,1
1860217,,107591,1,107591,1
1860216,,107591,1,107591,1
1860348,,107591,1,107591,1
1860343,,107591,1,107591,1
1860344,,107591,1,107591,1
1860345,,107591,1,107591,1
1860229,,107591,1,107591,1
1860228,,107591,1,107591,1
1860227,,107591,1,107591,1
1860226,,107591,1,107591,1
1860225,,107591,1,107591,1
1860224,,107591,1,107591,1
1860272,,107591,1,107591,1
1860273,,107591,1,107591,1
1860274,,107591,1,107591,1
1860275,,107591,1,107591,1
1860276,,107591,1,107591,1
1860277,,107591,1,107591,1
1860331,,107591,1,107591,1
1860330,,107591,1,107591,1
1860329,,107591,1,107591,1
1860328,,107591,1,107591,1
1860327,,107591,1,107591,1
1860326,,107591,1,107591,1
1860325,,107591,1,107591,1
1860324,,107591,1,107591,1
1860323,,107591,1,107591,1
1860322,,107591,1,107591,1
1860321,,107591,1,107591,1
1860320,,107591,1,107591,1
1860319,,107591,1,107591,1
1860318,,107591,1,107591,1
1860317,,107591,1,107591,1
1860316,,107591,1,107591,1
1860315,,107591,1,107591,1
1860314,,107591,1,107591,1
1860313,,107591,1,107591,1
1860312,,107591,1,107591,1
1860311,,107591,1,107591,1
1860310,,107591,1,107591,1
1860309,,107591,1,107591,1
1860308,,107591,1,107591,1
1860307,,107591,1,107591,1
1860306,,107591,1,107591,1
1860305,,107591,1,107591,1
1860304,,107591,1,107591,1
1860349,,107591,1,107591,1
1860350,,107591,1,107591,1
1860351,,107591,1,107591,1
1860352,,107591,1,107591,1
1860353,,107591,1,107591,1
1860354,,107591,1,107591,1
1860355,,107591,1,107591,1
1860356,,107591,1,107591,1
1860357,,107591,1,107591,1
1860358,,107591,1,107591,1
1860359,,107591,1,107591,1
1860360,,107591,1,107591,1
1860361,,107591,1,107591,1
1860374,,107591,1,107591,1
1860230,,107591,1,107591,1
1860231,,107591,1,107591,1
1860232,,107591,1,107591,1
1860233,,107591,1,107591,1
1860234,,107591,1,107591,1
1860235,,107591,1,107591,1
1860236,,107591,1,107591,1
1860237,,107591,1,107591,1
1860238,,107591,1,107591,1
1860239,,107591,1,107591,1
1860334,,107591,1,107591,1
1860333,,107591,1,107591,1
1860240,,107591,1,107591,1
1860241,,107591,1,107591,1
1860242,,107591,1,107591,1
1860243,,107591,1,107591,1
1860342,,107591,1,107591,1
1860341,,107591,1,107591,1
1860340,,107591,1,107591,1
1860339,,107591,1,107591,1
1860338,,107591,1,107591,1
1860332,,107591,1,107591,1
1860337,,107591,1,107591,1
1860336,,107591,1,107591,1
1860335,,107591,1,107591,1
1860303,,107591,1,107591,1
1860302,,107591,1,107591,1
1860301,,107591,1,107591,1
1860300,,107591,1,107591,1
1860299,,107591,1,107591,1
1860298,,107591,1,107591,1
1860297,,107591,1,107591,1
1860296,,107591,1,107591,1
1860295,,107591,1,107591,1
1656099,,107596,1,107596,0
1657490,,107596,1,107596,0
1656031,,107596,1,107596,0
1656032,,107596,1,107596,0
1656033,,107596,1,107596,0
1656034,,107596,1,107596,0
1656035,,107596,1,107596,0
1656036,,107596,1,107596,0
1656037,,107596,1,107596,0
1656038,,107596,1,107596,0
1656039,,107596,1,107596,0
1656040,,107596,1,107596,0
1656041,,107596,1,107596,0
1656042,,107596,1,107596,0
1656043,,107596,1,107596,0
1656044,,107596,1,107596,0
1656045,,107596,1,107596,0
1656046,,107596,1,107596,0
1656047,,107596,1,107596,0
1656048,,107596,1,107596,0
1656049,,107596,1,107596,0
1656050,,107596,1,107596,0
1656051,,107596,1,107596,0
1656052,,107596,1,107596,0
1656053,,107596,1,107596,0
1656054,,107596,1,107596,0
1656055,,107596,1,107596,0
1656056,,107596,1,107596,0
1656057,,107596,1,107596,0
1656058,,107596,1,107596,0
1656059,,107596,1,107596,0
1656060,,107596,1,107596,0
1656061,,107596,1,107596,0
1656062,,107596,1,107596,0
1656063,,107596,1,107596,0
1656064,,107596,1,107596,0
1656065,,107596,1,107596,0
1656066,,107596,1,107596,0
1656067,,107596,1,107596,0
1656068,,107596,1,107596,0
1656069,,107596,1,107596,0
1656070,,107596,1,107596,0
1656071,,107596,1,107596,0
1656072,,107596,1,107596,0
1656073,,107596,1,107596,0
1656074,,107596,1,107596,0
1656075,,107596,1,107596,0
1656076,,107596,1,107596,0
1656077,,107596,1,107596,0
1656078,,107596,1,107596,0
1656079,,107596,1,107596,0
1656080,,107596,1,107596,0
1656081,,107596,1,107596,0
1656082,,107596,1,107596,0
1656083,,107596,1,107596,0
1656084,,107596,1,107596,0
1656085,,107596,1,107596,0
1656086,,107596,1,107596,0
1656087,,107596,1,107596,0
1656088,,107596,1,107596,0
1656089,,107596,1,107596,0
1656090,,107596,1,107596,0
1656091,,107596,1,107596,0
1656092,,107596,1,107596,0
1656093,,107596,1,107596,0
1656094,,107596,1,107596,0
1656095,,107596,1,107596,0
1656096,,107596,1,107596,0
1656097,,107596,1,107596,0
1656117,,107596,1,107596,0
1656116,,107596,1,107596,0
1656115,,107596,1,107596,0
1656114,,107596,1,107596,0
1656113,,107596,1,107596,0
1656112,,107596,1,107596,0
1656111,,107596,1,107596,0
1656110,,107596,1,107596,0
1656109,,107596,1,107596,0
1656108,,107596,1,107596,0
1656107,,107596,1,107596,0
1656106,,107596,1,107596,0
1656105,,107596,1,107596,0
1656104,,107596,1,107596,0
1656103,,107596,1,107596,0
1656102,,107596,1,107596,0
1656101,,107596,1,107596,0
1656100,,107596,1,107596,0
1656098,,107596,1,107596,0
1655979,,107597,1,107597,1
1655951,,107597,1,107597,1
1655950,,107597,1,107597,1
1655949,,107597,1,107597,1
1655948,,107597,1,107597,1
1655947,,107597,1,107597,1
1655946,,107597,1,107597,1
1655945,,107597,1,107597,1
1655944,,107597,1,107597,1
1655943,,107597,1,107597,1
1655953,,107597,1,107597,1
1655990,,107597,1,107597,1
1655989,,107597,1,107597,1
1655988,,107597,1,107597,1
1655987,,107597,1,107597,1
1655986,,107597,1,107597,1
1655985,,107597,1,107597,1
1655984,,107597,1,107597,1
1655983,,107597,1,107597,1
1655982,,107597,1,107597,1
1655981,,107597,1,107597,1
1655980,,107597,1,107597,1
1655978,,107597,1,107597,1
1655954,,107597,1,107597,1
1655955,,107597,1,107597,1
1655956,,107597,1,107597,1
1655957,,107597,1,107597,1
1655958,,107597,1,107597,1
1655959,,107597,1,107597,1
1655960,,107597,1,107597,1
1655961,,107597,1,107597,1
1655962,,107597,1,107597,1
1655963,,107597,1,107597,1
1655964,,107597,1,107597,1
1655965,,107597,1,107597,1
1655966,,107597,1,107597,1
1655967,,107597,1,107597,1
1655968,,107597,1,107597,1
1655969,,107597,1,107597,1
1655970,,107597,1,107597,1
1655971,,107597,1,107597,1
1655972,,107597,1,107597,1
1655973,,107597,1,107597,1
1655974,,107597,1,107597,1
1655975,,107597,1,107597,1
1655976,,107597,1,107597,1
1655977,,107597,1,107597,1
1655952,,107597,1,107597,1
1655942,,107597,1,107597,1
1656029,,107597,1,107597,1
1656028,,107597,1,107597,1
1656027,,107597,1,107597,1
1656026,,107597,1,107597,1
1656025,,107597,1,107597,1
1656024,,107597,1,107597,1
1656023,,107597,1,107597,1
1656022,,107597,1,107597,1
1656021,,107597,1,107597,1
1656020,,107597,1,107597,1
1656019,,107597,1,107597,1
1656018,,107597,1,107597,1
1656017,,107597,1,107597,1
1656016,,107597,1,107597,1
1656015,,107597,1,107597,1
1656014,,107597,1,107597,1
1656013,,107597,1,107597,1
1656012,,107597,1,107597,1
1656011,,107597,1,107597,1
1656010,,107597,1,107597,1
1656009,,107597,1,107597,1
1656008,,107597,1,107597,1
1656007,,107597,1,107597,1
1656006,,107597,1,107597,1
1656005,,107597,1,107597,1
1656004,,107597,1,107597,1
1656003,,107597,1,107597,1
1656002,,107597,1,107597,1
1656001,,107597,1,107597,1
1656000,,107597,1,107597,1
1655999,,107597,1,107597,1
1655998,,107597,1,107597,1
1655997,,107597,1,107597,1
1655996,,107597,1,107597,1
1655995,,107597,1,107597,1
1655994,,107597,1,107597,1
1655993,,107597,1,107597,1
1655992,,107597,1,107597,1
1655991,,107597,1,107597,1
1656121,,107598,1,107598,0
1656122,,107598,1,107598,0
1656126,,107598,1,107598,0
1656125,,107598,1,107598,0
1656124,,107598,1,107598,0
1656123,,107598,1,107598,0
1656127,,107598,1,107598,0
1656128,,107599,1,107599,1
1656132,,107599,1,107599,1
1656131,,107599,1,107599,1
1656130,,107599,1,107599,1
1656129,,107599,1,107599,1
1657883,,107600,1,107600,0
1657867,,107600,1,107600,0
1657866,,107600,1,107600,0
1657865,,107600,1,107600,0
1657864,,107600,1,107600,0
1657863,,107600,1,107600,0
1657862,,107600,1,107600,0
1657861,,107600,1,107600,0
1657860,,107600,1,107600,0
1657859,,107600,1,107600,0
1657858,,107600,1,107600,0
1657857,,107600,1,107600,0
1657856,,107600,1,107600,0
1657855,,107600,1,107600,0
1657854,,107600,1,107600,0
1657853,,107600,1,107600,0
1657852,,107600,1,107600,0
1657851,,107600,1,107600,0
1657850,,107600,1,107600,0
1657849,,107600,1,107600,0
1657848,,107600,1,107600,0
1657847,,107600,1,107600,0
1657846,,107600,1,107600,0
1657845,,107600,1,107600,0
1657817,,107600,1,107600,0
1657816,,107600,1,107600,0
1657844,,107600,1,107600,0
1657843,,107600,1,107600,0
1657842,,107600,1,107600,0
1657841,,107600,1,107600,0
1657840,,107600,1,107600,0
1657877,,107600,1,107600,0
1657876,,107600,1,107600,0
1657875,,107600,1,107600,0
1657874,,107600,1,107600,0
1657873,,107600,1,107600,0
1657792,,107600,1,107600,0
1657895,,107600,1,107600,0
1657894,,107600,1,107600,0
1657893,,107600,1,107600,0
1657892,,107600,1,107600,0
1657891,,107600,1,107600,0
1657890,,107600,1,107600,0
1657889,,107600,1,107600,0
1657888,,107600,1,107600,0
1657887,,107600,1,107600,0
1657886,,107600,1,107600,0
1657885,,107600,1,107600,0
1657884,,107600,1,107600,0
1657870,,107600,1,107600,0
1657869,,107600,1,107600,0
1657810,,107600,1,107600,0
1657809,,107600,1,107600,0
1657808,,107600,1,107600,0
1657807,,107600,1,107600,0
1657806,,107600,1,107600,0
1657805,,107600,1,107600,0
1657804,,107600,1,107600,0
1657803,,107600,1,107600,0
1657802,,107600,1,107600,0
1657801,,107600,1,107600,0
1657800,,107600,1,107600,0
1657799,,107600,1,107600,0
1657798,,107600,1,107600,0
1657797,,107600,1,107600,0
1657796,,107600,1,107600,0
1657795,,107600,1,107600,0
1657794,,107600,1,107600,0
1657793,,107600,1,107600,0
1657839,,107600,1,107600,0
1657815,,107600,1,107600,0
1657814,,107600,1,107600,0
1657813,,107600,1,107600,0
1657812,,107600,1,107600,0
1657811,,107600,1,107600,0
1657882,,107600,1,107600,0
1657881,,107600,1,107600,0
1657880,,107600,1,107600,0
1657879,,107600,1,107600,0
1657878,,107600,1,107600,0
1657872,,107600,1,107600,0
1657871,,107600,1,107600,0
1657838,,107600,1,107600,0
1657837,,107600,1,107600,0
1657836,,107600,1,107600,0
1657835,,107600,1,107600,0
1657834,,107600,1,107600,0
1657833,,107600,1,107600,0
1657832,,107600,1,107600,0
1657868,,107600,1,107600,0
1657831,,107600,1,107600,0
1657830,,107600,1,107600,0
1657829,,107600,1,107600,0
1657828,,107600,1,107600,0
1657827,,107600,1,107600,0
1657826,,107600,1,107600,0
1657825,,107600,1,107600,0
1657824,,107600,1,107600,0
1657823,,107600,1,107600,0
1657822,,107600,1,107600,0
1657821,,107600,1,107600,0
1657820,,107600,1,107600,0
1657819,,107600,1,107600,0
1657818,,107600,1,107600,0
1657988,,107601,1,107601,1
1657987,,107601,1,107601,1
1657986,,107601,1,107601,1
1657985,,107601,1,107601,1
1657984,,107601,1,107601,1
1657983,,107601,1,107601,1
1657982,,107601,1,107601,1
1657981,,107601,1,107601,1
1657980,,107601,1,107601,1
1657979,,107601,1,107601,1
1657978,,107601,1,107601,1
1657977,,107601,1,107601,1
1657976,,107601,1,107601,1
1657975,,107601,1,107601,1
1657974,,107601,1,107601,1
1657973,,107601,1,107601,1
1657972,,107601,1,107601,1
1657971,,107601,1,107601,1
1657970,,107601,1,107601,1
1657969,,107601,1,107601,1
1657968,,107601,1,107601,1
1657967,,107601,1,107601,1
1657966,,107601,1,107601,1
1657965,,107601,1,107601,1
1657964,,107601,1,107601,1
1657963,,107601,1,107601,1
1657962,,107601,1,107601,1
1657961,,107601,1,107601,1
1657960,,107601,1,107601,1
1657959,,107601,1,107601,1
1657958,,107601,1,107601,1
1657957,,107601,1,107601,1
1657956,,107601,1,107601,1
1657955,,107601,1,107601,1
1657954,,107601,1,107601,1
1657953,,107601,1,107601,1
1657952,,107601,1,107601,1
1657951,,107601,1,107601,1
1657950,,107601,1,107601,1
1657949,,107601,1,107601,1
1657948,,107601,1,107601,1
1657947,,107601,1,107601,1
1657946,,107601,1,107601,1
1657945,,107601,1,107601,1
1657944,,107601,1,107601,1
1657943,,107601,1,107601,1
1657942,,107601,1,107601,1
1657941,,107601,1,107601,1
1657940,,107601,1,107601,1
1657939,,107601,1,107601,1
1657938,,107601,1,107601,1
1657937,,107601,1,107601,1
1657936,,107601,1,107601,1
1657935,,107601,1,107601,1
1657934,,107601,1,107601,1
1657933,,107601,1,107601,1
1657932,,107601,1,107601,1
1657931,,107601,1,107601,1
1657930,,107601,1,107601,1
1657929,,107601,1,107601,1
1657928,,107601,1,107601,1
1657927,,107601,1,107601,1
1657926,,107601,1,107601,1
1657925,,107601,1,107601,1
1657924,,107601,1,107601,1
1657923,,107601,1,107601,1
1657922,,107601,1,107601,1
1657921,,107601,1,107601,1
1657920,,107601,1,107601,1
1657919,,107601,1,107601,1
1657918,,107601,1,107601,1
1657917,,107601,1,107601,1
1657916,,107601,1,107601,1
1657915,,107601,1,107601,1
1657914,,107601,1,107601,1
1657913,,107601,1,107601,1
1657912,,107601,1,107601,1
1657911,,107601,1,107601,1
1657910,,107601,1,107601,1
1657909,,107601,1,107601,1
1657908,,107601,1,107601,1
1657907,,107601,1,107601,1
1657906,,107601,1,107601,1
1657905,,107601,1,107601,1
1657904,,107601,1,107601,1
1657903,,107601,1,107601,1
1657902,,107601,1,107601,1
1657901,,107601,1,107601,1
1657900,,107601,1,107601,1
1657899,,107601,1,107601,1
1657898,,107601,1,107601,1
1657897,,107601,1,107601,1
1657896,,107601,1,107601,1
1657999,,107601,1,107601,1
1657998,,107601,1,107601,1
1657997,,107601,1,107601,1
1657996,,107601,1,107601,1
1657995,,107601,1,107601,1
1657994,,107601,1,107601,1
1657993,,107601,1,107601,1
1657992,,107601,1,107601,1
1657991,,107601,1,107601,1
1657990,,107601,1,107601,1
1657989,,107601,1,107601,1
1658090,,107603,1,107603,0
1658091,,107603,1,107603,0
1658092,,107603,1,107603,0
1658093,,107603,1,107603,0
1658094,,107603,1,107603,0
1658079,,107603,1,107603,0
1658056,,107603,1,107603,0
1658080,,107603,1,107603,0
1658081,,107603,1,107603,0
1658072,,107603,1,107603,0
1658071,,107603,1,107603,0
1658070,,107603,1,107603,0
1658069,,107603,1,107603,0
1658068,,107603,1,107603,0
1658067,,107603,1,107603,0
1658066,,107603,1,107603,0
1658065,,107603,1,107603,0
1658064,,107603,1,107603,0
1658063,,107603,1,107603,0
1658062,,107603,1,107603,0
1658061,,107603,1,107603,0
1658060,,107603,1,107603,0
1658059,,107603,1,107603,0
1658058,,107603,1,107603,0
1658057,,107603,1,107603,0
1658055,,107603,1,107603,0
1658109,,107603,1,107603,0
1658108,,107603,1,107603,0
1658107,,107603,1,107603,0
1658106,,107603,1,107603,0
1658105,,107603,1,107603,0
1658104,,107603,1,107603,0
1658103,,107603,1,107603,0
1658102,,107603,1,107603,0
1658101,,107603,1,107603,0
1658100,,107603,1,107603,0
1658099,,107603,1,107603,0
1658098,,107603,1,107603,0
1658097,,107603,1,107603,0
1658096,,107603,1,107603,0
1658095,,107603,1,107603,0
1658073,,107603,1,107603,0
1658074,,107603,1,107603,0
1658075,,107603,1,107603,0
1658076,,107603,1,107603,0
1658077,,107603,1,107603,0
1658078,,107603,1,107603,0
1658082,,107603,1,107603,0
1658083,,107603,1,107603,0
1658084,,107603,1,107603,0
1658085,,107603,1,107603,0
1658086,,107603,1,107603,0
1658087,,107603,1,107603,0
1658088,,107603,1,107603,0
1658089,,107603,1,107603,0
1658023,,107604,1,107604,1
1658002,,107604,1,107604,1
1658001,,107604,1,107604,1
1658053,,107604,1,107604,1
1658054,,107604,1,107604,1
1658000,,107604,1,107604,1
1658029,,107604,1,107604,1
1658052,,107604,1,107604,1
1658051,,107604,1,107604,1
1658050,,107604,1,107604,1
1658049,,107604,1,107604,1
1658048,,107604,1,107604,1
1658047,,107604,1,107604,1
1658046,,107604,1,107604,1
1658028,,107604,1,107604,1
1658027,,107604,1,107604,1
1658045,,107604,1,107604,1
1658044,,107604,1,107604,1
1658043,,107604,1,107604,1
1658042,,107604,1,107604,1
1658041,,107604,1,107604,1
1658040,,107604,1,107604,1
1658039,,107604,1,107604,1
1658038,,107604,1,107604,1
1658037,,107604,1,107604,1
1658036,,107604,1,107604,1
1658035,,107604,1,107604,1
1658034,,107604,1,107604,1
1658033,,107604,1,107604,1
1658032,,107604,1,107604,1
1658031,,107604,1,107604,1
1658030,,107604,1,107604,1
1658026,,107604,1,107604,1
1658025,,107604,1,107604,1
1658024,,107604,1,107604,1
1658003,,107604,1,107604,1
1658022,,107604,1,107604,1
1658021,,107604,1,107604,1
1658020,,107604,1,107604,1
1658019,,107604,1,107604,1
1658018,,107604,1,107604,1
1658017,,107604,1,107604,1
1658016,,107604,1,107604,1
1658015,,107604,1,107604,1
1658014,,107604,1,107604,1
1658013,,107604,1,107604,1
1658012,,107604,1,107604,1
1658011,,107604,1,107604,1
1658010,,107604,1,107604,1
1658009,,107604,1,107604,1
1658008,,107604,1,107604,1
1658007,,107604,1,107604,1
1658006,,107604,1,107604,1
1658005,,107604,1,107604,1
1658004,,107604,1,107604,1
1658181,,107605,1,107605,0
1658180,,107605,1,107605,0
1658179,,107605,1,107605,0
1658178,,107605,1,107605,0
1658177,,107605,1,107605,0
1658186,,107605,1,107605,0
1658187,,107605,1,107605,0
1658188,,107605,1,107605,0
1658189,,107605,1,107605,0
1658190,,107605,1,107605,0
1658191,,107605,1,107605,0
1658192,,107605,1,107605,0
1658193,,107605,1,107605,0
1658194,,107605,1,107605,0
1658195,,107605,1,107605,0
1658196,,107605,1,107605,0
1658197,,107605,1,107605,0
1658198,,107605,1,107605,0
1658199,,107605,1,107605,0
1658200,,107605,1,107605,0
1658201,,107605,1,107605,0
1658176,,107605,1,107605,0
1658175,,107605,1,107605,0
1658174,,107605,1,107605,0
1658173,,107605,1,107605,0
1658172,,107605,1,107605,0
1658171,,107605,1,107605,0
1658170,,107605,1,107605,0
1658169,,107605,1,107605,0
1658168,,107605,1,107605,0
1658202,,107605,1,107605,0
1658203,,107605,1,107605,0
1658204,,107605,1,107605,0
1658205,,107605,1,107605,0
1658206,,107605,1,107605,0
1658207,,107605,1,107605,0
1658208,,107605,1,107605,0
1658209,,107605,1,107605,0
1658210,,107605,1,107605,0
1658211,,107605,1,107605,0
1658212,,107605,1,107605,0
1658213,,107605,1,107605,0
1658214,,107605,1,107605,0
1658215,,107605,1,107605,0
1658216,,107605,1,107605,0
1658164,,107605,1,107605,0
1658167,,107605,1,107605,0
1658166,,107605,1,107605,0
1658165,,107605,1,107605,0
1658185,,107605,1,107605,0
1658184,,107605,1,107605,0
1658183,,107605,1,107605,0
1658182,,107605,1,107605,0
1658154,,107606,1,107606,1
1658112,,107606,1,107606,1
1658113,,107606,1,107606,1
1658114,,107606,1,107606,1
1658115,,107606,1,107606,1
1658116,,107606,1,107606,1
1658117,,107606,1,107606,1
1658118,,107606,1,107606,1
1658119,,107606,1,107606,1
1658120,,107606,1,107606,1
1658121,,107606,1,107606,1
1658122,,107606,1,107606,1
1658123,,107606,1,107606,1
1658124,,107606,1,107606,1
1658125,,107606,1,107606,1
1658126,,107606,1,107606,1
1658127,,107606,1,107606,1
1658128,,107606,1,107606,1
1658129,,107606,1,107606,1
1658130,,107606,1,107606,1
1658131,,107606,1,107606,1
1658132,,107606,1,107606,1
1658133,,107606,1,107606,1
1658134,,107606,1,107606,1
1658135,,107606,1,107606,1
1658136,,107606,1,107606,1
1658137,,107606,1,107606,1
1658138,,107606,1,107606,1
1658139,,107606,1,107606,1
1658140,,107606,1,107606,1
1658141,,107606,1,107606,1
1658142,,107606,1,107606,1
1658143,,107606,1,107606,1
1658144,,107606,1,107606,1
1658145,,107606,1,107606,1
1658146,,107606,1,107606,1
1658147,,107606,1,107606,1
1658148,,107606,1,107606,1
1658149,,107606,1,107606,1
1658150,,107606,1,107606,1
1658151,,107606,1,107606,1
1658152,,107606,1,107606,1
1658153,,107606,1,107606,1
1658155,,107606,1,107606,1
1658156,,107606,1,107606,1
1658157,,107606,1,107606,1
1658158,,107606,1,107606,1
1658159,,107606,1,107606,1
1658160,,107606,1,107606,1
1658161,,107606,1,107606,1
1658162,,107606,1,107606,1
1658163,,107606,1,107606,1
1658111,,107606,1,107606,1
1661249,,107607,1,107607,0
1661248,,107607,1,107607,0
1661254,,107607,1,107607,0
1661253,,107607,1,107607,0
1661272,,107607,1,107607,0
1661273,,107607,1,107607,0
1661250,,107607,1,107607,0
1661281,,107607,1,107607,0
1661234,,107607,1,107607,0
1661235,,107607,1,107607,0
1661229,,107607,1,107607,0
1661230,,107607,1,107607,0
1661271,,107607,1,107607,0
1661226,,107607,1,107607,0
1661280,,107607,1,107607,0
1661279,,107607,1,107607,0
1661278,,107607,1,107607,0
1661277,,107607,1,107607,0
1661238,,107607,1,107607,0
1661233,,107607,1,107607,0
1661232,,107607,1,107607,0
1661236,,107607,1,107607,0
1661228,,107607,1,107607,0
1661227,,107607,1,107607,0
1661269,,107607,1,107607,0
1661268,,107607,1,107607,0
1661247,,107607,1,107607,0
1661261,,107607,1,107607,0
1661260,,107607,1,107607,0
1661259,,107607,1,107607,0
1661258,,107607,1,107607,0
1661262,,107607,1,107607,0
1661263,,107607,1,107607,0
1661264,,107607,1,107607,0
1661265,,107607,1,107607,0
1661276,,107607,1,107607,0
1661266,,107607,1,107607,0
1661267,,107607,1,107607,0
1661256,,107607,1,107607,0
1661275,,107607,1,107607,0
1661274,,107607,1,107607,0
1661270,,107607,1,107607,0
1661240,,107607,1,107607,0
1661239,,107607,1,107607,0
1661283,,107607,1,107607,0
1661282,,107607,1,107607,0
1661255,,107607,1,107607,0
1661246,,107607,1,107607,0
1661251,,107607,1,107607,0
1661252,,107607,1,107607,0
1661257,,107607,1,107607,0
1661225,,107607,1,107607,0
1661287,,107607,1,107607,0
1661286,,107607,1,107607,0
1661241,,107607,1,107607,0
1661285,,107607,1,107607,0
1661284,,107607,1,107607,0
1661237,,107607,1,107607,0
1661242,,107607,1,107607,0
1661243,,107607,1,107607,0
1661231,,107607,1,107607,0
1661244,,107607,1,107607,0
1661245,,107607,1,107607,0
1661330,,107608,1,107608,1
1661289,,107608,1,107608,1
1661351,,107608,1,107608,1
1661334,,107608,1,107608,1
1661294,,107608,1,107608,1
1661295,,107608,1,107608,1
1661296,,107608,1,107608,1
1661297,,107608,1,107608,1
1661298,,107608,1,107608,1
1661299,,107608,1,107608,1
1661300,,107608,1,107608,1
1661301,,107608,1,107608,1
1661312,,107608,1,107608,1
1661311,,107608,1,107608,1
1661310,,107608,1,107608,1
1661309,,107608,1,107608,1
1661308,,107608,1,107608,1
1661306,,107608,1,107608,1
1661305,,107608,1,107608,1
1661304,,107608,1,107608,1
1661316,,107608,1,107608,1
1661350,,107608,1,107608,1
1661349,,107608,1,107608,1
1661348,,107608,1,107608,1
1661347,,107608,1,107608,1
1661345,,107608,1,107608,1
1661344,,107608,1,107608,1
1661343,,107608,1,107608,1
1661302,,107608,1,107608,1
1661291,,107608,1,107608,1
1661315,,107608,1,107608,1
1661340,,107608,1,107608,1
1661339,,107608,1,107608,1
1661337,,107608,1,107608,1
1661336,,107608,1,107608,1
1661335,,107608,1,107608,1
1661325,,107608,1,107608,1
1661326,,107608,1,107608,1
1661338,,107608,1,107608,1
1661314,,107608,1,107608,1
1661333,,107608,1,107608,1
1661313,,107608,1,107608,1
1661342,,107608,1,107608,1
1661324,,107608,1,107608,1
1661323,,107608,1,107608,1
1661322,,107608,1,107608,1
1661321,,107608,1,107608,1
1661320,,107608,1,107608,1
1661319,,107608,1,107608,1
1661318,,107608,1,107608,1
1661317,,107608,1,107608,1
1661327,,107608,1,107608,1
